torsion_instance,chemical_class_id,parent_parameter,one_four_pair,one_four_atom_names,charge_i_e,charge_l_e,scee,scan_axis,angle_degrees,qm_relative_kcal_mol,distance_angstrom,pair_eel14_kcal_mol
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,120,3.7373350122694022,3.5375445469077627,1.2732420959832333
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,135,3.8030037733710786,3.53662373580252,1.27357360296538
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,150,3.292878201783699,3.5358178685205774,1.2738638699802374
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,CHI,165,2.5316328285396272,3.5357532549264827,1.2738871490150263
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-180,12.297421019351964,3.09177835937255,1.4568154990427502
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-165,12.017065696114134,3.1241747010190886,1.4417089518296362
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-150,12.14534987811232,3.2145214992939706,1.4011885235572938
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-135,12.088672339648122,3.337448139437711,1.3495792130264384
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-120,9.406090467076242,3.458353630258791,1.3023973587113613
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-105,5.389702277432289,3.5224455046771226,1.2786998769912157
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-90,1.8840517384563273,3.5445001509934393,1.2707435298814955
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-75,0.0,3.544730671358833,1.2706608910888797
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-60,1.1679589391511374,3.528081177283173,1.2766573123488487
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-45,5.348395421266241,3.4966567394098167,1.2881306256842158
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-30,12.61886348886727,3.448761947173117,1.3060195810936912
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,-15,24.120153734931876,3.3916394002359755,1.3280157770385372
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,0,39.62646469177788,3.3339481766923527,1.3509959947870323
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,105,36.46525443667219,3.037754839637879,1.4827235479199574
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,120,25.91194918747669,3.0384945227235534,1.4823625976135062
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,135,18.085910819557824,3.0453478559413183,1.4790266487132262
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,150,13.569233322541978,3.0687337887584225,1.467755414314133
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PHI,165,12.21349737743903,3.1012607941167896,1.4523611306999538
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-105,32.011747071349355,3.3206531078775208,1.3564050466017628
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-90,14.696882575166297,3.4139312289069452,1.3193442783500395
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-75,4.330868332829533,3.483612313101058,1.2929540456037059
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-60,0.0,3.5288062300910177,1.276395001553464
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-45,0.19638589416353,3.5457209117325323,1.2703060239837238
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-30,3.0779934750218234,3.531483559803446,1.2754273260129767
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,-15,6.97513939178259,3.4871973266872387,1.2916248240582766
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,0,10.412722960962697,3.411059737436347,1.3204549261057754
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,15,11.945479233545104,3.2806432059446418,1.372947422437532
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,30,11.696853683615846,3.138434101103504,1.43515858177656
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,45,12.409782605194598,3.023495942673185,1.4897161163565547
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,60,15.683428081132595,2.9223989370864563,1.5412511195440686
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,75,23.207234060776265,2.8244279414352205,1.5947125318587994
1-7-8-35,PSI_C2_HC,LOCAL_TYPE_7,1-35,C2-H10,0.14421600017560898,0.1128650000274389,1.2,PSI,90,36.77978373595889,2.745686837635144,1.6404458701555038
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-180,1.8361875979134048,3.1201882259356144,-4.017650761121087
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-165,1.4130028718141248,3.118633328745013,-4.019653893013414
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-150,1.3982414847839755,3.1178082363553785,-4.020717648570096
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-135,1.7201805587324959,3.1182239363072592,-4.020181634426411
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-120,2.1004462123625456,3.119933956763535,-4.017978192645885
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-105,2.282405294363951,3.12185018376646,-4.015511912120974
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-90,2.191846518770847,3.123027807561498,-4.013997752571859
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-75,1.9493375527533943,3.1232086802121772,-4.013765292148088
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-60,1.7582771045303314,3.122857296564552,-4.014216920690519
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-45,1.7517423921353694,3.122735359737667,-4.014373668162639
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-30,1.8731815879809242,3.12348781282404,-4.01340659928404
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,-15,1.8830474967830666,3.125591110329973,-4.010705865953096
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,0,1.53761834092137,3.129216655481006,-4.006059017618369
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,15,0.8500053424677801,3.1322556823355017,-4.002172195414199
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,30,0.1979165005694423,3.1328377573709294,-4.001428599766148
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,45,0.0,3.130718136312657,-4.004137726539606
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,60,0.32618472333560894,3.1274219807708215,-4.008357899205385
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,75,1.0408015037026501,3.123882770979458,-4.012899177020272
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,90,2.0223598887749024,3.1211988124091183,-4.0163499200793975
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,105,3.0480034924252344,3.1202549669078157,-4.017564825221423
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,120,3.7373350122694022,3.1209289421583835,-4.016697218393476
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,135,3.8030037733710786,3.1227834336375397,-4.014311868616856
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,150,3.292878201783699,3.1237317514276657,-4.01309318415127
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,CHI,165,2.5316328285396272,3.122367032760315,-4.014847219831498
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-180,12.297421019351964,2.6119609054028348,-4.799392890927635
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-165,12.017065696114134,2.616108423631718,-4.79178404363259
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-150,12.14534987811232,2.636467161609227,-4.75478199892304
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-135,12.088672339648122,2.691450537516042,-4.657647029374975
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-120,9.406090467076242,2.806363821751465,-4.4669285228127
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-105,5.389702277432289,2.9268476417821034,-4.283047201301685
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-90,1.8840517384563273,3.020248302619398,-4.150594701071172
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-75,0.0,3.097572138811637,-4.046984554032231
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-60,1.1679589391511374,3.165729654240402,-3.9598537998909356
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-45,5.348395421266241,3.212480574606223,-3.9022264289669306
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-30,12.61886348886727,3.2574629983108676,-3.8483404438581896
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,-15,24.120153734931876,3.290604545936721,-3.8095816211798126
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,0,39.62646469177788,3.3118423339605596,-3.7851519899439032
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,105,36.46525443667219,2.64966395147106,-4.73110055854877
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,120,25.91194918747669,2.6527965844687293,-4.725513699076856
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,135,18.085910819557824,2.647864228822394,-4.7343162328026285
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,150,13.569233322541978,2.6348912453655147,-4.757625812002837
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PHI,165,12.21349737743903,2.6197484470725008,-4.785126073757092
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-105,32.011747071349355,3.421116992492524,-3.664249608616291
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-90,14.696882575166297,3.3534909638310246,-3.738142352544275
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-75,4.330868332829533,3.2714967974940024,-3.8318321480167232
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-60,0.0,3.173740876388648,-3.9498582552951214
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-45,0.19638589416353,3.0630081964779063,-4.0926519932875065
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-30,3.0779934750218234,2.9456782640710184,-4.255667278288014
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,-15,6.97513939178259,2.834305619038105,-4.422891630517118
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,0,10.412722960962697,2.7359085136498833,-4.581961179706134
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,15,11.945479233545104,2.654078161427992,-4.723231886293258
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,30,11.696853683615846,2.6170466155271335,-4.790066224420794
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,45,12.409782605194598,2.599793466689368,-4.821854797848484
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,60,15.683428081132595,2.5823811610631635,-4.854367275360035
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,75,23.207234060776265,2.5522005972617627,-4.911771674303686
6-7-8-34,PSI_C6_HC,LOCAL_TYPE_2,6-34,C6-H9,-0.402716000175609,0.11249000016463342,1.2,PSI,90,36.77978373595889,2.5092696289698657,-4.995806929651328
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-180,1.8361875979134048,2.5753881596770007,-4.883775030757734
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-165,1.4130028718141248,2.5756902494226837,-4.883202237364839
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-150,1.3982414847839755,2.5757764132395597,-4.883038886485009
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-135,1.7201805587324959,2.5754777498344583,-4.883605144539916
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-120,2.1004462123625456,2.5748273855411252,-4.884838672824796
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-105,2.282405294363951,2.574287475941797,-4.885863178174441
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-90,2.191846518770847,2.574219732905103,-4.885991754303483
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-75,1.9493375527533943,2.5748025803076553,-4.884885732574024
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-60,1.7582771045303314,2.576008842082073,-4.882598298293776
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-45,1.7517423921353694,2.5775369759981888,-4.879703571999693
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-30,1.8731815879809242,2.57918977972944,-4.876576546476179
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,-15,1.8830474967830666,2.5801304872769903,-4.874798561840867
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,0,1.53761834092137,2.579893374640152,-4.875246594442686
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,15,0.8500053424677801,2.5791487978729046,-4.876654033731112
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,30,0.1979165005694423,2.578651857141485,-4.877593830243654
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,45,0.0,2.5784840236292044,-4.877911312801819
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,60,0.32618472333560894,2.578451929532222,-4.877972028364111
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,75,1.0408015037026501,2.5783728578566376,-4.878121622485288
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,90,2.0223598887749024,2.5780085341408605,-4.878810997780978
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,105,3.0480034924252344,2.5774098604441495,-4.879944234624843
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,120,3.7373350122694022,2.57666752907635,-4.881350134158872
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,135,3.8030037733710786,2.575948131245088,-4.882713373060133
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,150,3.292878201783699,2.5753317289552227,-4.883882044136589
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,CHI,165,2.5316328285396272,2.5751070084082754,-4.8843082433743685
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-180,12.297421019351964,2.9843868424925466,-4.214472537425771
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-165,12.017065696114134,2.91363418828126,-4.316813840024005
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-150,12.14534987811232,2.8095089546293632,-4.476802384991479
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-135,12.088672339648122,2.7007104844422627,-4.657150946461822
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-120,9.406090467076242,2.6120830416444876,-4.8151671245570995
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-105,5.389702277432289,2.5795705947382457,-4.875856630710246
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-90,1.8840517384563273,2.5732722245566886,-4.8877908325095545
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-75,0.0,2.5755731029423576,-4.883424343254272
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-60,1.1679589391511374,2.5837046820993685,-4.868054958401751
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-45,5.348395421266241,2.5929514853213678,-4.850694839429591
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-30,12.61886348886727,2.603925148371052,-4.830252665522233
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,-15,24.120153734931876,2.6125174269208613,-4.8143665030260685
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,0,39.62646469177788,2.6176442885442657,-4.804937188671407
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,105,36.46525443667219,3.093159201075719,-4.06626868231208
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,120,25.91194918747669,3.102833047008214,-4.053591088591482
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,135,18.085910819557824,3.1048260180886635,-4.050989110327816
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,150,13.569233322541978,3.082230508410439,-4.080686488054441
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PHI,165,12.21349737743903,3.0264459000938353,-4.155903262090256
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-105,32.011747071349355,2.6499138293403304,-4.746424675956622
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-90,14.696882575166297,2.615971446191109,-4.808009814882665
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-75,4.330868332829533,2.594967551694453,-4.846926267161515
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-60,0.0,2.582015328361246,-4.87124001572927
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-45,0.19638589416353,2.576098771179859,-4.882427851545099
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-30,3.0779934750218234,2.584252714096484,-4.867022609720691
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,-15,6.97513939178259,2.6130022921191594,-4.813473155639344
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,0,10.412722960962697,2.661297810367412,-4.726121345661505
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,15,11.945479233545104,2.746284485379938,-4.579866527192497
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,30,11.696853683615846,2.8860549841499292,-4.358065406866915
6-7-8-35,PSI_C6_HC,LOCAL_TYPE_2,6-35,C6-H10,-0.402716000175609,0.1128650000274389,1.2,PSI,45,12.409782605194598,3.0197977937106746,-4.165052512765928
